userId,age,country,language,educationLevel,isEducator,createdAt,learningPreferences_subjects,learningStyle,academicLevel,timePreferences,aiFeatures_interactionCount,aiFeatures_lastActive
user_00332,34.0,USA,de,PhD,0.0,2024-09-26T05:33:34.719956,Chemistry,Kinesthetic,Intermediate,Afternoon,20.0,2025-09-04T05:33:34.732923
user_00333,27.0,Germany,es,PhD,1.0,2024-12-08T05:33:34.719956,Biology|Mathematics|Art,Kinesthetic,Intermediate,Morning,22.0,2025-10-10T05:33:34.732957
user_00334,18.0,Australia,ta,Masters,0.0,2024-09-17T05:33:34.719956,Physics|Biology|Chemistry,Kinesthetic,Advanced,Flexible,21.0,2025-10-12T05:33:34.732991
user_00335,29.0,USA,es,PhD,0.0,2025-04-11T05:33:34.719956,Art,Auditory,Intermediate,Flexible,13.0,2025-09-17T05:33:34.733024
user_00336,16.0,Australia,ta,HighSchool,0.0,2025-03-06T05:33:34.719956,English,Mixed,Intermediate,Afternoon,7.0,2025-09-16T05:33:34.733056
user_00337,19.0,Germany,en,Bachelors,0.0,2025-02-13T05:33:34.719956,Biology,Visual,Intermediate,Morning,21.0,2025-10-07T05:33:34.733089
user_00338,25.0,Canada,si,Masters,0.0,2024-10-01T05:33:34.719956,Design|Physics|Mathematics,Auditory,Intermediate,Flexible,24.0,2025-09-07T05:33:34.733128
user_00339,39.0,UK,si,PhD,0.0,2024-11-28T05:33:34.719956,Chemistry|English,Visual,Intermediate,Morning,23.0,2025-10-04T05:33:34.733163
user_00340,35.0,Sri Lanka,si,Other,0.0,2025-02-06T05:33:34.719956,Biology,Auditory,Intermediate,Flexible,18.0,2025-09-18T05:33:34.733196
user_00341,38.0,Sri Lanka,es,HighSchool,0.0,2025-03-20T05:33:34.719956,Chemistry|Mathematics|Biology,Kinesthetic,Advanced,Evening,19.0,2025-08-24T05:33:34.733230
user_00342,29.0,Canada,ta,PhD,0.0,2024-11-29T05:33:34.719956,English|Biology,Reading/Writing,Intermediate,Flexible,20.0,2025-09-09T05:33:34.733263
user_00343,22.0,Sri Lanka,en,Other,0.0,2024-11-16T05:33:34.719956,History|English|Economics,Visual,Intermediate,Morning,26.0,2025-10-10T05:33:34.733297
user_00344,24.0,USA,es,Masters,0.0,2025-01-13T05:33:34.719956,English|Biology|Chemistry,Mixed,Beginner,Morning,15.0,2025-09-07T05:33:34.733331
user_00345,27.0,UK,es,Masters,0.0,2025-05-13T05:33:34.719956,Art|English|Economics,Reading/Writing,Intermediate,Flexible,21.0,2025-11-18T05:33:34.733365
user_00346,45.0,Germany,es,Other,0.0,2024-12-02T05:33:34.719956,Biology|Economics|Art,Kinesthetic,Advanced,Evening,16.0,2025-11-01T05:33:34.733399
user_00347,25.0,Australia,es,Other,0.0,2025-04-07T05:33:34.719956,Chemistry|English,Mixed,Beginner,Evening,23.0,2025-08-31T05:33:34.733442
user_00348,16.0,Sri Lanka,si,Masters,0.0,2024-12-20T05:33:34.719956,Programming|History,Kinesthetic,Advanced,Evening,18.0,2025-09-24T05:33:34.733475
user_00349,29.0,Australia,en,PhD,0.0,2024-07-06T05:33:34.719956,History|Physics|Art,Auditory,Advanced,Morning,19.0,2025-08-27T05:33:34.733509
user_00350,36.0,UK,fr,Masters,0.0,2025-03-10T05:33:34.719956,Biology,Kinesthetic,Intermediate,Flexible,20.0,2025-11-04T05:33:34.733547
user_00351,26.0,USA,es,Bachelors,0.0,2024-09-19T05:33:34.719956,Chemistry|Programming,Visual,Beginner,Flexible,17.0,2025-10-18T05:33:34.733582
user_00352,35.0,India,si,Other,0.0,2024-09-18T05:33:34.719956,Chemistry,Mixed,Intermediate,Flexible,27.0,2025-10-02T05:33:34.733615
user_00353,39.0,UK,de,PhD,1.0,2024-08-26T05:33:34.719956,Programming,Visual,Intermediate,Afternoon,23.0,2025-11-20T05:33:34.733650
user_00354,39.0,Canada,en,Bachelors,0.0,2024-12-01T05:33:34.719956,Chemistry|Physics,Reading/Writing,Advanced,Evening,15.0,2025-11-01T05:33:34.733692
user_00355,27.0,Sri Lanka,en,Masters,0.0,2024-10-05T05:33:34.719956,Economics|History|Programming,Reading/Writing,Advanced,Afternoon,19.0,2025-10-10T05:33:34.733728
user_00356,37.0,UK,ta,Bachelors,0.0,2024-11-01T05:33:34.719956,Biology,Auditory,Advanced,Afternoon,18.0,2025-10-26T05:33:34.733771
user_00357,25.0,Canada,en,Other,0.0,2025-03-24T05:33:34.719956,Mathematics|Design,Kinesthetic,Advanced,Morning,33.0,2025-09-07T05:33:34.733805
user_00358,19.0,Sri Lanka,es,HighSchool,0.0,2025-05-16T05:33:34.719956,Physics,Reading/Writing,Intermediate,Flexible,22.0,2025-11-07T05:33:34.733838
user_00359,24.0,Germany,ta,PhD,0.0,2025-02-10T05:33:34.719956,Mathematics|English|Design,Visual,Advanced,Evening,33.0,2025-09-04T05:33:34.733872
user_00360,30.0,Germany,es,Bachelors,0.0,2025-04-03T05:33:34.719956,History|Physics|English,Visual,Beginner,Flexible,16.0,2025-10-28T05:33:34.733906
user_00361,28.0,Germany,si,Masters,0.0,2025-02-12T05:33:34.719956,Design|English,Auditory,Beginner,Flexible,18.0,2025-10-27T05:33:34.733940
user_00362,17.0,Canada,de,Masters,0.0,2025-05-20T05:33:34.719956,Physics|History|Art,Auditory,Beginner,Morning,19.0,2025-11-10T05:33:34.733974
user_00363,40.0,USA,es,Bachelors,0.0,2024-12-26T05:33:34.719956,Art|Mathematics,Visual,Beginner,Morning,15.0,2025-10-16T05:33:34.734007
user_00364,34.0,USA,es,Masters,0.0,2025-03-28T05:33:34.719956,Mathematics,Visual,Beginner,Afternoon,22.0,2025-10-11T05:33:34.734042
user_00365,31.0,USA,de,Other,0.0,2025-04-09T05:33:34.719956,Programming|Chemistry,Visual,Intermediate,Flexible,21.0,2025-09-25T05:33:34.734081
user_00366,31.0,USA,de,PhD,0.0,2024-06-28T05:33:34.719956,Physics,Auditory,Advanced,Morning,16.0,2025-11-02T05:33:34.734114
user_00367,27.0,Sri Lanka,de,Other,0.0,2024-08-08T05:33:34.719956,Art|Chemistry|Design,Kinesthetic,Advanced,Morning,20.0,2025-08-27T05:33:34.734148
user_00368,27.0,Australia,es,Bachelors,0.0,2024-09-19T05:33:34.719956,Design,Reading/Writing,Beginner,Morning,9.0,2025-10-20T05:33:34.734181
user_00369,33.0,Canada,ta,HighSchool,0.0,2024-06-13T05:33:34.719956,History|Biology|Programming,Mixed,Advanced,Morning,17.0,2025-09-28T05:33:34.734215
user_00370,27.0,Canada,es,Bachelors,0.0,2024-06-21T05:33:34.719956,Design|Chemistry|Mathematics,Visual,Advanced,Afternoon,9.0,2025-09-19T05:33:34.734249
user_00371,35.0,Australia,de,PhD,0.0,2025-04-18T05:33:34.719956,Programming|Biology,Kinesthetic,Intermediate,Morning,19.0,2025-09-19T05:33:34.734288
user_00372,30.0,India,fr,PhD,0.0,2025-01-26T05:33:34.719956,Art,Reading/Writing,Advanced,Flexible,20.0,2025-11-11T05:33:34.734321
user_00373,36.0,Australia,de,PhD,0.0,2024-09-14T05:33:34.719956,Mathematics|Physics|Design,Reading/Writing,Beginner,Morning,16.0,2025-11-11T05:33:34.734355
user_00374,19.0,Australia,fr,Other,0.0,2024-09-08T05:33:34.719956,Biology|Art|Programming,Kinesthetic,Beginner,Afternoon,33.0,2025-09-25T05:33:34.734394
user_00375,23.0,USA,fr,Other,0.0,2024-06-24T05:33:34.719956,Art|Physics,Visual,Advanced,Afternoon,26.0,2025-11-22T05:33:34.734428
user_00376,43.0,USA,ta,Masters,0.0,2024-11-16T05:33:34.719956,Physics|Mathematics|Chemistry,Reading/Writing,Beginner,Flexible,29.0,2025-11-09T05:33:34.734462
user_00377,47.0,USA,fr,Bachelors,0.0,2024-11-06T05:33:34.719956,Art,Auditory,Advanced,Evening,26.0,2025-11-09T05:33:34.734495
user_00378,27.0,Australia,de,HighSchool,0.0,2024-06-16T05:33:34.719956,Physics|Art|Economics,Mixed,Advanced,Afternoon,23.0,2025-09-20T05:33:34.734529
user_00379,33.0,Sri Lanka,fr,HighSchool,0.0,2024-10-17T05:33:34.719956,Art|Economics|Chemistry,Mixed,Beginner,Afternoon,18.0,2025-11-09T05:33:34.734563
user_00380,18.0,UK,es,Other,0.0,2024-12-13T05:33:34.719956,Design|History|Biology,Kinesthetic,Intermediate,Evening,13.0,2025-10-16T05:33:34.734596
user_00381,27.0,UK,si,Bachelors,0.0,2024-06-02T05:33:34.719956,Economics|English|Programming,Mixed,Advanced,Afternoon,21.0,2025-10-28T05:33:34.734630
user_00382,30.0,India,fr,Masters,0.0,2024-06-16T05:33:34.719956,Chemistry,Mixed,Advanced,Evening,26.0,2025-08-24T05:33:34.734663
user_00383,37.0,Sri Lanka,ta,Other,0.0,2024-08-07T05:33:34.719956,Design|Economics|English,Reading/Writing,Beginner,Morning,24.0,2025-11-19T05:33:34.734697
user_00384,18.0,UK,si,HighSchool,0.0,2025-02-13T05:33:34.719956,Chemistry|English,Kinesthetic,Beginner,Morning,24.0,2025-08-26T05:33:34.734736
user_00385,26.0,Australia,ta,Bachelors,0.0,2025-05-10T05:33:34.719956,Art|Physics,Mixed,Advanced,Afternoon,21.0,2025-09-01T05:33:34.734770
user_00386,29.0,Germany,de,Bachelors,0.0,2024-06-04T05:33:34.719956,Mathematics|Design,Reading/Writing,Intermediate,Evening,18.0,2025-09-13T05:33:34.734805
user_00387,40.0,Sri Lanka,en,Masters,0.0,2024-10-12T05:33:34.719956,Programming,Mixed,Advanced,Afternoon,18.0,2025-10-29T05:33:34.734839
user_00388,21.0,USA,de,Bachelors,0.0,2025-04-18T05:33:34.719956,Chemistry,Mixed,Beginner,Flexible,16.0,2025-11-17T05:33:34.734872
user_00389,41.0,UK,ta,Other,0.0,2025-03-05T05:33:34.719956,English|Mathematics|Programming,Reading/Writing,Advanced,Afternoon,22.0,2025-11-17T05:33:34.735108
user_00390,36.0,India,ta,Other,0.0,2024-07-10T05:33:34.719956,English|Art|Programming,Visual,Advanced,Evening,18.0,2025-09-16T05:33:34.735175
user_00391,16.0,India,si,Other,0.0,2024-09-10T05:33:34.719956,Design,Mixed,Advanced,Flexible,18.0,2025-11-11T05:33:34.735211
user_00392,46.0,USA,si,Bachelors,0.0,2024-12-08T05:33:34.719956,English|Biology,Mixed,Advanced,Flexible,21.0,2025-09-12T05:33:34.735245
user_00393,39.0,Australia,es,HighSchool,0.0,2024-11-30T05:33:34.719956,Biology|History,Visual,Advanced,Evening,31.0,2025-10-05T05:33:34.735293
user_00394,32.0,Australia,en,PhD,0.0,2025-01-02T05:33:34.719956,Economics,Kinesthetic,Advanced,Flexible,15.0,2025-09-21T05:33:34.735328
user_00395,34.0,Sri Lanka,ta,Bachelors,0.0,2025-04-14T05:33:34.719956,Chemistry,Mixed,Advanced,Morning,18.0,2025-09-03T05:33:34.735363
user_00396,30.0,Sri Lanka,si,Bachelors,0.0,2024-10-21T05:33:34.719956,Biology,Mixed,Advanced,Flexible,20.0,2025-09-01T05:33:34.735397
user_00397,20.0,Australia,en,Bachelors,1.0,2024-12-08T05:33:34.719956,Physics,Visual,Beginner,Afternoon,24.0,2025-10-21T05:33:34.735431
user_00398,19.0,Germany,en,Other,0.0,2025-01-14T05:33:34.719956,Design|Art,Reading/Writing,Intermediate,Evening,17.0,2025-11-20T05:33:34.735465
user_00399,20.0,UK,es,HighSchool,0.0,2024-07-02T05:33:34.719956,History|Physics|Mathematics,Visual,Intermediate,Morning,19.0,2025-10-16T05:33:34.735500
user_00400,35.0,Australia,es,Masters,0.0,2025-01-02T05:33:34.719956,Design|History,Visual,Intermediate,Afternoon,15.0,2025-09-15T05:33:34.735534
user_00401,28.0,India,si,PhD,0.0,2024-08-20T05:33:34.719956,Chemistry|English,Kinesthetic,Beginner,Afternoon,23.0,2025-11-07T05:33:34.735568
user_00402,17.0,Sri Lanka,en,Other,0.0,2024-08-24T05:33:34.719956,Physics|English|Biology,Kinesthetic,Beginner,Flexible,21.0,2025-09-01T05:33:34.735615
user_00403,27.0,Australia,fr,Bachelors,0.0,2025-02-02T05:33:34.719956,English|Biology|Physics,Auditory,Advanced,Morning,24.0,2025-09-13T05:33:34.735650
user_00404,32.0,UK,es,Other,0.0,2024-06-17T05:33:34.719956,English,Visual,Beginner,Flexible,30.0,2025-10-11T05:33:34.735684
user_00405,28.0,USA,si,Bachelors,0.0,2024-07-13T05:33:34.719956,Biology,Kinesthetic,Intermediate,Flexible,16.0,2025-10-11T05:33:34.735718
user_00406,28.0,Germany,es,Masters,0.0,2025-03-09T05:33:34.719956,History|Programming|Economics,Reading/Writing,Beginner,Morning,21.0,2025-10-13T05:33:34.735752
user_00407,18.0,India,si,PhD,0.0,2024-11-23T05:33:34.719956,Programming,Reading/Writing,Intermediate,Flexible,24.0,2025-10-08T05:33:34.735786
user_00408,22.0,Australia,ta,PhD,0.0,2025-02-26T05:33:34.719956,History|Physics|English,Auditory,Advanced,Afternoon,25.0,2025-10-20T05:33:34.735820
user_00409,22.0,Canada,es,HighSchool,0.0,2025-05-17T05:33:34.719956,Mathematics|Design|Biology,Visual,Advanced,Evening,22.0,2025-09-14T05:33:34.735854
user_00410,30.0,Germany,de,Bachelors,0.0,2025-02-01T05:33:34.719956,English|Chemistry|Art,Mixed,Advanced,Morning,21.0,2025-10-03T05:33:34.735888
user_00411,33.0,USA,fr,HighSchool,0.0,2024-07-16T05:33:34.719956,Chemistry|Economics|History,Reading/Writing,Beginner,Afternoon,16.0,2025-09-11T05:33:34.735951
user_00412,31.0,Germany,es,Bachelors,0.0,2024-09-21T05:33:34.719956,Mathematics|Biology,Reading/Writing,Beginner,Morning,21.0,2025-10-20T05:33:34.735986
user_00413,23.0,USA,si,HighSchool,0.0,2024-09-03T05:33:34.719956,Design|Art,Reading/Writing,Beginner,Morning,21.0,2025-08-31T05:33:34.736020
user_00414,17.0,USA,en,Other,0.0,2025-01-06T05:33:34.719956,English|Economics|Chemistry,Reading/Writing,Advanced,Flexible,23.0,2025-10-07T05:33:34.736054
user_00415,41.0,Germany,es,HighSchool,0.0,2024-11-15T05:33:34.719956,Economics,Reading/Writing,Intermediate,Evening,14.0,2025-09-21T05:33:34.736091
user_00416,23.0,Australia,de,Other,1.0,2025-03-16T05:33:34.719956,Chemistry|Biology,Visual,Advanced,Evening,23.0,2025-10-26T05:33:34.736126
user_00417,24.0,India,si,Bachelors,0.0,2025-03-27T05:33:34.719956,Biology|Design|Programming,Visual,Intermediate,Flexible,15.0,2025-09-22T05:33:34.736161
user_00418,26.0,India,fr,Bachelors,0.0,2024-10-28T05:33:34.719956,Biology,Visual,Beginner,Afternoon,16.0,2025-11-05T05:33:34.736194
user_00419,28.0,Canada,fr,HighSchool,0.0,2025-03-12T05:33:34.719956,Chemistry,Kinesthetic,Beginner,Flexible,12.0,2025-09-07T05:33:34.736228
user_00420,21.0,Germany,es,HighSchool,0.0,2024-06-22T05:33:34.719956,Physics|Biology,Reading/Writing,Advanced,Flexible,16.0,2025-09-22T05:33:34.736270
user_00421,30.0,India,si,PhD,0.0,2024-08-01T05:33:34.719956,History,Mixed,Intermediate,Afternoon,20.0,2025-08-27T05:33:34.736305
user_00422,34.0,USA,de,Other,0.0,2025-01-29T05:33:34.719956,Design|Chemistry,Visual,Beginner,Afternoon,18.0,2025-09-17T05:33:34.736339
user_00423,41.0,Australia,fr,PhD,0.0,2024-07-20T05:33:34.719956,Chemistry,Reading/Writing,Advanced,Morning,19.0,2025-09-15T05:33:34.736372
user_00424,31.0,Germany,en,HighSchool,0.0,2025-03-21T05:33:34.719956,Economics|Mathematics|Design,Mixed,Intermediate,Evening,15.0,2025-11-17T05:33:34.736407
user_00425,29.0,Canada,fr,PhD,0.0,2024-09-22T05:33:34.719956,Programming|Physics,Reading/Writing,Beginner,Evening,13.0,2025-09-22T05:33:34.736441
user_00426,16.0,Australia,si,HighSchool,0.0,2024-08-21T05:33:34.719956,English|Biology,Visual,Advanced,Morning,24.0,2025-09-10T05:33:34.736478
user_00427,36.0,Germany,en,Other,1.0,2024-06-25T05:33:34.719956,Programming,Reading/Writing,Intermediate,Morning,28.0,2025-11-03T05:33:34.736511
user_00428,32.0,UK,es,Other,0.0,2024-08-25T05:33:34.719956,History|Programming,Mixed,Intermediate,Flexible,19.0,2025-10-27T05:33:34.736545
user_00429,37.0,UK,fr,Other,0.0,2024-11-18T05:33:34.719956,Economics|Art|English,Kinesthetic,Advanced,Evening,20.0,2025-08-24T05:33:34.736586
user_00430,29.0,UK,es,Bachelors,0.0,2024-06-23T05:33:34.719956,Biology,Reading/Writing,Advanced,Afternoon,13.0,2025-11-10T05:33:34.736626
user_00431,29.0,India,fr,PhD,0.0,2024-08-18T05:33:34.719956,Mathematics|Chemistry|Design,Visual,Beginner,Afternoon,24.0,2025-09-23T05:33:34.736665
user_00432,26.0,Germany,de,HighSchool,0.0,2025-02-02T05:33:34.719956,Physics|Mathematics,Reading/Writing,Intermediate,Evening,17.0,2025-09-07T05:33:34.736700
user_00433,16.0,Sri Lanka,si,PhD,0.0,2025-02-12T05:33:34.719956,Economics|English|Biology,Visual,Advanced,Afternoon,19.0,2025-09-05T05:33:34.736735
user_00434,32.0,India,es,HighSchool,0.0,2024-06-25T05:33:34.719956,Chemistry,Visual,Intermediate,Flexible,21.0,2025-10-08T05:33:34.736768
user_00435,27.0,Canada,de,PhD,0.0,2024-09-03T05:33:34.719956,Physics,Visual,Advanced,Evening,14.0,2025-09-12T05:33:34.736802
user_00436,34.0,Germany,ta,Masters,0.0,2025-01-05T05:33:34.719956,History,Auditory,Intermediate,Flexible,18.0,2025-09-10T05:33:34.736835
user_00437,30.0,Sri Lanka,ta,Bachelors,0.0,2025-04-02T05:33:34.719956,Physics|Economics|English,Kinesthetic,Beginner,Evening,24.0,2025-09-15T05:33:34.736869
user_00438,30.0,Australia,fr,Masters,0.0,2024-11-14T05:33:34.719956,Art|Biology|Programming,Reading/Writing,Advanced,Flexible,12.0,2025-09-08T05:33:34.736909
user_00439,32.0,Australia,en,PhD,0.0,2025-04-22T05:33:34.719956,Biology|History,Kinesthetic,Intermediate,Evening,22.0,2025-09-17T05:33:34.736943
user_00440,20.0,Germany,en,Masters,0.0,2025-04-09T05:33:34.719956,Programming|Physics,Mixed,Beginner,Flexible,28.0,2025-10-13T05:33:34.736977
user_00441,39.0,USA,si,Other,0.0,2024-06-11T05:33:34.719956,Art,Auditory,Beginner,Afternoon,15.0,2025-10-20T05:33:34.737011
user_00442,32.0,India,si,Bachelors,0.0,2024-07-14T05:33:34.719956,Chemistry|Physics,Visual,Beginner,Flexible,19.0,2025-09-05T05:33:34.737045
user_00443,23.0,Sri Lanka,fr,HighSchool,0.0,2024-11-17T05:33:34.719956,Programming|Art|English,Reading/Writing,Beginner,Evening,32.0,2025-10-03T05:33:34.737080
user_00444,26.0,India,fr,Bachelors,0.0,2024-10-22T05:33:34.719956,Economics|Mathematics,Mixed,Intermediate,Flexible,17.0,2025-08-27T05:33:34.737114
user_00445,20.0,Australia,si,PhD,0.0,2024-06-03T05:33:34.719956,Art|Programming|Mathematics,Visual,Advanced,Afternoon,22.0,2025-10-05T05:33:34.737148
user_00446,26.0,Germany,en,Masters,0.0,2025-01-14T05:33:34.719956,Economics,Kinesthetic,Beginner,Evening,22.0,2025-09-23T05:33:34.737184
user_00447,26.0,Germany,ta,Masters,0.0,2024-10-21T05:33:34.719956,Design,Kinesthetic,Intermediate,Flexible,11.0,2025-10-18T05:33:34.737218
user_00448,39.0,UK,si,Other,0.0,2024-08-05T05:33:34.719956,Biology|Physics|English,Auditory,Advanced,Flexible,14.0,2025-10-05T05:33:34.737252
user_00449,23.0,India,si,Bachelors,0.0,2025-05-22T05:33:34.719956,Design,Reading/Writing,Beginner,Evening,23.0,2025-09-21T05:33:34.737286
user_00450,25.0,USA,ta,Other,0.0,2025-05-02T05:33:34.719956,Physics|Chemistry,Visual,Beginner,Evening,25.0,2025-09-23T05:33:34.737319
user_00451,35.0,Australia,es,HighSchool,0.0,2024-12-06T05:33:34.719956,Programming|History,Mixed,Advanced,Evening,20.0,2025-10-09T05:33:34.737357
user_00452,16.0,Sri Lanka,de,HighSchool,0.0,2024-06-13T05:33:34.719956,Biology|Economics|Chemistry,Kinesthetic,Intermediate,Evening,19.0,2025-08-28T05:33:34.737392
user_00453,18.0,Germany,de,PhD,0.0,2024-11-12T05:33:34.719956,English|Art|Chemistry,Auditory,Advanced,Evening,24.0,2025-09-30T05:33:34.737426
user_00454,16.0,Canada,fr,Other,0.0,2025-04-20T05:33:34.719956,Chemistry,Kinesthetic,Beginner,Evening,19.0,2025-10-13T05:33:34.737460
user_00455,23.0,Canada,ta,Masters,0.0,2024-11-05T05:33:34.719956,Art|Programming,Mixed,Advanced,Flexible,20.0,2025-10-01T05:33:34.737493
user_00456,31.0,India,si,HighSchool,0.0,2025-01-26T05:33:34.719956,English|Physics|Biology,Auditory,Intermediate,Morning,31.0,2025-11-10T05:33:34.737527
user_00457,28.0,Sri Lanka,de,Other,0.0,2024-11-04T05:33:34.719956,Physics|History|English,Mixed,Beginner,Morning,19.0,2025-08-31T05:33:34.737567
user_00458,20.0,UK,ta,Bachelors,0.0,2025-01-01T05:33:34.719956,Chemistry|History,Mixed,Beginner,Morning,13.0,2025-11-18T05:33:34.737603
user_00459,24.0,Canada,ta,Masters,0.0,2024-09-29T05:33:34.719956,English|Economics|Art,Auditory,Advanced,Afternoon,23.0,2025-09-08T05:33:34.737636
user_00460,20.0,Germany,de,Other,0.0,2024-07-03T05:33:34.719956,Economics|English|Programming,Reading/Writing,Advanced,Afternoon,18.0,2025-11-11T05:33:34.737670
user_00461,39.0,UK,ta,Masters,0.0,2025-03-08T05:33:34.719956,Mathematics|History,Mixed,Beginner,Evening,24.0,2025-10-17T05:33:34.737709
user_00462,26.0,UK,fr,HighSchool,0.0,2024-09-17T05:33:34.719956,English|Mathematics,Reading/Writing,Intermediate,Afternoon,23.0,2025-11-22T05:33:34.737743
user_00463,33.0,Germany,ta,Bachelors,0.0,2024-08-12T05:33:34.719956,Design|Biology,Auditory,Advanced,Flexible,19.0,2025-10-05T05:33:34.737779
user_00464,24.0,India,ta,HighSchool,0.0,2025-01-24T05:33:34.719956,History|English|Economics,Mixed,Intermediate,Flexible,22.0,2025-10-29T05:33:34.737813
user_00465,28.0,Australia,en,Bachelors,0.0,2025-03-31T05:33:34.719956,Art|History|English,Mixed,Intermediate,Afternoon,15.0,2025-10-12T05:33:34.737847
user_00466,21.0,Sri Lanka,si,HighSchool,0.0,2025-05-15T05:33:34.719956,Physics,Kinesthetic,Intermediate,Afternoon,20.0,2025-09-27T05:33:34.737886
user_00467,25.0,Canada,en,Bachelors,0.0,2025-05-19T05:33:34.719956,Biology|Programming,Reading/Writing,Intermediate,Flexible,12.0,2025-10-06T05:33:34.737919
user_00468,29.0,UK,es,HighSchool,0.0,2025-03-13T05:33:34.719956,English,Reading/Writing,Beginner,Flexible,18.0,2025-10-30T05:33:34.737952
user_00469,37.0,India,ta,PhD,0.0,2025-03-25T05:33:34.719956,Biology|Design|Art,Auditory,Advanced,Morning,22.0,2025-10-28T05:33:34.737986
user_00470,22.0,UK,es,HighSchool,0.0,2025-02-09T05:33:34.719956,Design|English,Kinesthetic,Beginner,Morning,15.0,2025-09-13T05:33:34.738025
user_00471,37.0,Germany,en,Masters,0.0,2024-12-25T05:33:34.719956,Programming,Visual,Advanced,Afternoon,17.0,2025-11-08T05:33:34.738058
user_00472,33.0,India,es,PhD,0.0,2025-03-02T05:33:34.719956,History|Physics,Reading/Writing,Beginner,Morning,17.0,2025-11-17T05:33:34.738091
user_00473,16.0,Germany,es,PhD,0.0,2025-03-08T05:33:34.719956,Physics|Biology,Auditory,Intermediate,Morning,16.0,2025-08-27T05:33:34.738125
user_00474,40.0,Germany,ta,HighSchool,0.0,2024-06-30T05:33:34.719956,Economics,Visual,Beginner,Flexible,21.0,2025-10-24T05:33:34.738158
user_00475,31.0,USA,fr,Masters,0.0,2024-10-14T05:33:34.719956,Biology|Mathematics|Design,Kinesthetic,Advanced,Afternoon,24.0,2025-10-21T05:33:34.738200
user_00476,45.0,Sri Lanka,de,PhD,0.0,2024-08-22T05:33:34.719956,Art|Biology|Chemistry,Mixed,Intermediate,Evening,21.0,2025-09-24T05:33:34.738235
user_00477,32.0,USA,fr,Other,0.0,2024-08-28T05:33:34.719956,Art,Kinesthetic,Intermediate,Evening,14.0,2025-09-25T05:33:34.738269
user_00478,36.0,Sri Lanka,es,Other,0.0,2025-02-21T05:33:34.719956,History,Kinesthetic,Advanced,Afternoon,28.0,2025-10-12T05:33:34.738301
user_00479,19.0,Canada,en,Other,0.0,2025-02-18T05:33:34.719956,Art|Economics|Chemistry,Mixed,Intermediate,Evening,19.0,2025-10-01T05:33:34.738335
user_00480,16.0,Canada,ta,HighSchool,0.0,2024-06-23T05:33:34.719956,Mathematics,Auditory,Beginner,Morning,29.0,2025-10-28T05:33:34.738368
user_00481,26.0,Sri Lanka,de,Bachelors,0.0,2024-08-07T05:33:34.719956,Design|Art|English,Visual,Intermediate,Afternoon,26.0,2025-09-06T05:33:34.738402
user_00482,25.0,Canada,en,HighSchool,0.0,2025-02-09T05:33:34.719956,Art|Physics|History,Visual,Intermediate,Flexible,17.0,2025-10-06T05:33:34.738436
user_00483,26.0,Australia,es,HighSchool,0.0,2025-01-10T05:33:34.719956,Mathematics|Physics|English,Visual,Beginner,Morning,24.0,2025-11-10T05:33:34.738472
user_00484,30.0,Canada,si,Other,0.0,2025-02-17T05:33:34.719956,Biology|Chemistry|Design,Visual,Advanced,Evening,25.0,2025-08-28T05:33:34.738512
user_00485,33.0,UK,es,PhD,0.0,2025-03-02T05:33:34.719956,Economics,Reading/Writing,Advanced,Evening,15.0,2025-08-30T05:33:34.738545
user_00486,37.0,India,fr,Other,0.0,2024-11-27T05:33:34.719956,Economics|Programming,Kinesthetic,Intermediate,Flexible,9.0,2025-10-12T05:33:34.738580
user_00487,31.0,Germany,si,Other,0.0,2024-11-15T05:33:34.719956,English|Programming|Art,Reading/Writing,Intermediate,Morning,25.0,2025-11-18T05:33:34.738615
user_00488,22.0,USA,fr,HighSchool,0.0,2024-12-23T05:33:34.719956,English,Auditory,Beginner,Evening,20.0,2025-11-20T05:33:34.738649
user_00489,30.0,Australia,es,Masters,0.0,2024-09-07T05:33:34.719956,History|Chemistry|Physics,Visual,Intermediate,Evening,21.0,2025-11-03T05:33:34.738682
user_00490,41.0,India,ta,Masters,0.0,2025-01-19T05:33:34.719956,English,Kinesthetic,Beginner,Flexible,17.0,2025-09-11T05:33:34.738720
user_00491,34.0,India,es,HighSchool,0.0,2024-09-21T05:33:34.719956,Art,Mixed,Beginner,Evening,22.0,2025-11-18T05:33:34.738755
user_00492,31.0,Canada,fr,PhD,0.0,2025-04-28T05:33:34.719956,Programming|Design,Reading/Writing,Beginner,Afternoon,15.0,2025-08-31T05:33:34.738788
user_00493,26.0,Australia,fr,HighSchool,0.0,2024-07-07T05:33:34.719956,Mathematics|English,Mixed,Beginner,Evening,24.0,2025-09-14T05:33:34.738828
user_00494,21.0,Germany,si,Masters,0.0,2025-02-02T05:33:34.719956,Mathematics,Reading/Writing,Intermediate,Morning,21.0,2025-10-25T05:33:34.738863
user_00495,18.0,UK,ta,PhD,0.0,2024-12-05T05:33:34.719956,Art,Mixed,Advanced,Morning,18.0,2025-09-13T05:33:34.738896
user_00496,31.0,UK,ta,HighSchool,0.0,2024-10-16T05:33:34.719956,Chemistry|History|Art,Mixed,Beginner,Flexible,21.0,2025-10-03T05:33:34.738930
user_00497,21.0,Canada,fr,Bachelors,0.0,2024-08-31T05:33:34.719956,Biology,Visual,Intermediate,Flexible,31.0,2025-10-12T05:33:34.738963
