user_id,package_id,timestamp,user_age,user_language,user_academic_level,user_pref_subjects_count_match,user_last_active_days,user_interaction_count_30d,package_price,package_sessions,package_language_match,package_avg_rating,package_popularity_7d,text_similarity_score,generator_origin_popularity,generator_origin_cf,generator_origin_embedding,time_of_day_sin,day_of_week_cos,label
user_00885,pkg_0148,2025-11-10T18:43:59.968030,28,fr,Beginner,0,0,5,119.42,7,0,3.98,14,0.7826,0,0,1,0.3291,-0.9062,0.2
user_00885,pkg_0134,2025-09-23T15:00:21.116493,28,fr,Beginner,0,0,6,54.52,2,0,3.67,18,-2.4061,0,0,1,-0.1214,-0.525,0.0
user_00885,pkg_0386,2025-08-21T00:39:07.447012,28,fr,Beginner,0,0,8,23.65,8,0,3.89,20,-0.9168,1,1,1,0.9235,0.8883,0.2
user_00885,pkg_0414,2025-10-31T03:31:18.599479,28,fr,Beginner,0,0,7,300.0,2,0,3.84,21,0.6899,0,0,1,0.2464,-0.2743,0.05
user_00885,pkg_0498,2025-07-25T18:03:23.227726,28,fr,Beginner,0,0,5,159.99,4,0,3.91,18,1.4715,0,1,0,-0.5651,-0.5139,0.0
user_00885,pkg_0067,2025-07-17T17:08:23.793959,28,fr,Beginner,1,0,1,17.9,3,1,3.66,25,0.3547,0,0,1,-0.9717,-0.8279,0.0
user_00885,pkg_0122,2025-07-18T16:33:11.589069,28,fr,Beginner,0,0,9,14.3,8,0,4.33,16,0.2264,0,0,1,-0.6664,-0.8641,0.0
user_00885,pkg_0161,2025-10-30T00:20:18.383520,28,fr,Beginner,0,0,7,77.2,6,0,4.07,19,-3.9651,0,0,1,-0.9972,-0.58,0.0
user_00885,pkg_0324,2025-07-19T18:43:36.488802,28,fr,Beginner,0,0,5,300.0,8,0,4.58,20,8.3545,0,0,0,-0.8671,0.8841,0.0
user_00885,pkg_0162,2025-09-23T22:38:23.541861,28,fr,Beginner,0,0,3,300.0,6,0,3.22,16,5.0522,0,1,1,-0.8326,-0.9275,0.0
user_00885,pkg_0281,2025-10-02T20:00:10.881351,28,fr,Beginner,0,0,4,212.73,7,1,5.0,22,5.4886,0,0,0,-0.0359,-0.4051,0.05
user_00885,pkg_0267,2025-11-17T19:46:24.033092,28,fr,Beginner,0,0,8,68.92,10,1,3.36,15,2.0334,0,0,0,0.5105,-0.9945,0.05
user_00885,pkg_0144,2025-11-18T00:13:29.911388,28,fr,Beginner,0,0,8,143.14,4,0,3.66,22,-11.5793,0,0,1,0.6049,-0.961,0.0
user_00885,pkg_0185,2025-08-11T00:21:10.971415,28,fr,Beginner,0,0,4,129.08,4,0,3.82,23,1.9063,0,0,0,1.0,0.6036,0.0
user_00885,pkg_0043,2025-06-05T10:15:50.298539,28,fr,Beginner,0,0,2,204.33,2,0,4.11,23,-3.5903,0,0,0,0.1697,-0.197,0.0
user_00885,pkg_0449,2025-07-15T20:37:08.011509,28,fr,Beginner,0,0,5,300.0,10,0,5.0,25,-0.8588,0,0,1,0.918,-0.7114,0.0
user_00885,pkg_0436,2025-10-07T00:04:54.815012,28,fr,Beginner,1,0,4,33.05,4,0,3.85,20,2.3056,0,1,1,-0.6566,-0.9497,0.05
user_00596,pkg_0199,2025-09-05T01:56:24.786522,17,en,Advanced,0,26,7,137.18,8,1,4.65,21,-1.6533,1,0,1,-0.5582,-0.8322,0.0
user_00596,pkg_0136,2025-09-07T17:56:28.471115,17,en,Advanced,0,26,5,271.75,12,1,4.91,22,2.4217,0,0,1,0.9302,-0.8776,0.0
user_00596,pkg_0428,2025-10-12T21:19:07.196443,17,en,Advanced,0,26,5,264.15,3,1,4.67,21,5.3887,0,0,0,0.3964,-0.5225,0.0
user_00596,pkg_0405,2025-11-16T02:03:48.377820,17,en,Advanced,1,26,5,81.12,7,1,3.8,16,-0.6766,0,0,1,0.5574,-0.2366,0.0
user_00596,pkg_0235,2025-06-19T20:00:51.533321,17,en,Advanced,1,26,4,109.75,11,1,4.23,19,-0.1717,0,1,0,0.9932,0.3083,0.0
user_00596,pkg_0336,2025-08-19T03:59:16.726272,17,en,Advanced,0,26,4,300.0,3,1,2.73,13,-8.0408,0,0,1,-0.2455,-0.9517,0.0
user_00596,pkg_0005,2025-07-10T02:39:52.247510,17,en,Advanced,0,26,1,23.75,1,1,4.29,26,4.3818,0,0,1,0.2264,0.9668,0.0
user_00596,pkg_0295,2025-09-13T19:46:06.802449,17,en,Advanced,0,26,8,255.74,6,1,4.12,27,-0.6712,0,0,1,-0.1716,-0.8863,0.0
user_00596,pkg_0116,2025-08-23T23:02:38.375669,17,en,Advanced,0,26,6,83.56,7,1,3.01,24,5.4905,0,0,1,0.9067,0.3668,0.0
user_00596,pkg_0423,2025-09-02T18:51:08.447213,17,en,Advanced,0,26,6,111.72,11,1,4.06,20,-2.7318,1,0,1,0.8649,-0.6755,0.0
user_00596,pkg_0100,2025-10-15T13:35:44.611920,17,en,Advanced,1,26,7,109.2,6,1,4.25,20,-0.6705,0,0,1,0.9474,0.6374,0.0
user_00596,pkg_0162,2025-11-11T06:30:07.858165,17,en,Advanced,0,26,7,300.0,6,1,3.22,20,-2.045,0,0,0,0.9886,0.8464,0.0
user_00596,pkg_0344,2025-07-30T17:51:53.365688,17,en,Advanced,1,26,5,188.74,6,1,3.73,17,-6.4276,0,0,0,-0.2679,0.7623,0.0
user_00596,pkg_0370,2025-09-16T09:04:55.629780,17,en,Advanced,1,26,4,54.75,7,1,4.41,24,1.4643,0,0,1,1.0,-0.6123,0.0
user_00596,pkg_0313,2025-09-24T03:10:53.186315,17,en,Advanced,0,26,7,300.0,8,1,3.15,26,-1.5139,0,0,1,0.9893,-0.9951,0.0
user_00596,pkg_0476,2025-08-22T15:01:20.336951,17,en,Advanced,1,26,6,109.87,1,1,3.76,20,-3.1831,0,0,1,0.596,-0.9519,0.05
user_00596,pkg_0349,2025-10-18T15:11:57.472647,17,en,Advanced,0,26,4,221.47,12,1,4.3,23,1.2809,0,0,0,-0.319,0.8429,0.05
user_00596,pkg_0495,2025-08-18T16:20:14.106295,17,en,Advanced,0,26,3,101.72,2,1,4.25,19,-3.7279,0,0,1,0.9864,0.9618,0.0
user_00596,pkg_0114,2025-10-10T04:46:32.406210,17,en,Advanced,0,26,6,218.66,7,1,3.82,22,5.3341,0,0,0,-0.9533,0.7352,0.0
user_00596,pkg_0368,2025-09-01T18:02:22.678273,17,en,Advanced,1,26,9,245.8,9,1,4.4,19,-4.6954,0,1,1,0.7496,0.1045,0.0
user_00596,pkg_0223,2025-07-18T21:29:27.517567,17,en,Advanced,0,26,7,221.19,7,1,3.61,21,6.4532,0,0,1,0.7857,0.5178,0.0
user_00596,pkg_0253,2025-06-26T17:41:48.549070,17,en,Advanced,1,26,6,95.37,5,1,5.0,17,-3.2038,0,0,1,-0.001,-0.0256,0.0
user_00596,pkg_0015,2025-11-18T04:08:09.116337,17,en,Advanced,0,26,8,29.2,11,1,4.18,14,3.6257,0,0,0,-0.1343,0.7809,0.0
user_00596,pkg_0418,2025-08-24T09:00:40.429810,17,en,Advanced,0,26,2,300.0,11,1,4.09,23,-0.7181,0,1,1,-0.8621,-0.1404,0.0
user_00596,pkg_0166,2025-07-17T19:09:55.317094,17,en,Advanced,0,26,7,6.17,1,1,3.88,17,3.0959,0,0,1,-0.7242,-0.8502,0.0
user_00596,pkg_0249,2025-07-22T16:41:12.915749,17,en,Advanced,1,26,7,16.61,10,1,3.94,24,0.0169,0,0,1,-0.0573,0.1271,0.0
user_00596,pkg_0270,2025-07-13T22:29:13.134044,17,en,Advanced,0,26,6,69.56,12,1,4.67,21,0.8855,1,0,1,-0.6394,-0.6896,0.0
user_00596,pkg_0169,2025-11-01T08:48:06.146475,17,en,Advanced,1,26,4,108.52,6,1,4.5,15,1.0646,0,0,1,0.6393,-0.731,0.0
user_00596,pkg_0183,2025-06-25T00:31:18.195313,17,en,Advanced,0,26,5,26.94,12,1,4.54,14,-1.9041,1,0,0,-0.815,0.7832,0.0
user_00596,pkg_0424,2025-07-29T11:23:44.897206,17,en,Advanced,1,26,5,300.0,8,1,4.13,19,-1.1697,0,0,1,0.5444,0.2376,0.05
user_00596,pkg_0226,2025-07-17T12:24:51.818038,17,en,Advanced,0,26,3,15.3,8,1,3.6,15,-0.144,0,0,0,-0.0446,0.8529,0.0
user_00596,pkg_0286,2025-11-06T16:15:05.612621,17,en,Advanced,0,26,4,29.82,2,1,4.7,23,2.8201,0,0,0,0.1842,-0.9959,0.0
user_00596,pkg_0197,2025-11-14T10:53:07.202100,17,en,Advanced,1,26,4,198.59,5,1,3.14,20,-1.3965,0,0,1,0.0906,-0.3414,0.05
user_00596,pkg_0033,2025-07-17T01:45:52.059453,17,en,Advanced,0,26,6,209.04,10,1,4.69,20,-2.7585,0,0,1,-0.6402,-0.5854,0.0
user_00596,pkg_0316,2025-10-03T00:52:23.622264,17,en,Advanced,1,26,7,9.91,2,1,4.34,20,2.586,0,0,0,0.7447,-0.7307,0.05
user_00596,pkg_0155,2025-09-10T00:17:39.294909,17,en,Advanced,1,26,6,159.53,12,1,3.75,14,-2.9801,0,0,1,-0.2907,-0.7097,0.0
user_00596,pkg_0149,2025-11-11T15:52:06.592112,17,en,Advanced,0,26,9,300.0,11,1,4.63,29,-9.6765,0,0,0,-0.588,-0.4897,0.0
user_00596,pkg_0478,2025-10-11T14:18:53.362262,17,en,Advanced,1,26,5,300.0,11,1,4.93,20,-1.4819,0,0,1,0.5564,-0.1769,0.0
user_00596,pkg_0227,2025-10-24T05:07:24.653840,17,en,Advanced,0,26,6,60.27,9,1,4.25,21,1.5652,0,0,1,0.817,-0.2309,0.0
user_00596,pkg_0086,2025-06-10T10:42:17.077409,17,en,Advanced,1,26,7,213.77,5,1,4.6,19,-7.4829,0,0,0,-0.9942,-0.0757,0.0
user_00596,pkg_0387,2025-09-02T17:09:16.084299,17,en,Advanced,0,26,5,58.86,8,1,4.01,22,-2.0647,1,0,0,0.371,-0.0061,0.0
user_00596,pkg_0321,2025-08-07T12:52:17.116729,17,en,Advanced,1,26,6,33.74,3,1,3.96,26,-1.0503,0,0,0,0.5991,0.9905,0.0
user_00596,pkg_0047,2025-08-13T00:41:17.838919,17,en,Advanced,0,26,1,54.1,7,1,5.0,26,-1.6101,0,1,1,-0.1566,-0.9902,0.0
user_00596,pkg_0283,2025-11-02T12:11:33.607945,17,en,Advanced,0,26,6,9.06,1,1,5.0,24,0.4533,0,0,1,-0.0867,0.1226,0.0
user_00596,pkg_0126,2025-09-11T16:57:34.715898,17,en,Advanced,0,26,2,251.28,7,1,3.55,18,-1.6757,0,0,0,-0.6738,0.2952,0.0
user_00596,pkg_0113,2025-11-15T10:36:00.385829,17,en,Advanced,0,26,3,137.07,10,1,4.86,22,2.3978,0,0,1,0.7129,-0.8864,0.0
user_00596,pkg_0458,2025-09-02T13:48:47.608459,17,en,Advanced,0,26,9,247.63,11,1,3.41,23,2.9333,0,0,1,-0.314,-0.3704,0.0
user_00596,pkg_0118,2025-08-13T18:57:20.615248,17,en,Advanced,0,26,4,84.17,4,1,3.47,14,-0.3841,0,0,0,-0.4359,0.7133,0.0
user_00596,pkg_0383,2025-06-12T04:20:15.170845,17,en,Advanced,0,26,6,12.58,9,1,3.92,17,5.4936,0,0,1,0.7948,0.5149,0.0
user_00596,pkg_0037,2025-08-02T05:48:41.382939,17,en,Advanced,0,26,4,62.61,5,1,5.0,16,4.7205,0,0,0,-0.5596,-0.1789,1.0
user_00768,pkg_0403,2025-08-04T01:06:07.820180,16,fr,Advanced,0,17,7,300.0,10,1,3.33,23,-0.5467,0,0,1,-0.1936,-0.9849,0.0
user_00768,pkg_0341,2025-09-11T04:04:15.478883,16,fr,Advanced,0,17,4,32.41,6,0,4.16,26,0.4604,0,0,0,-0.9866,0.9472,0.0
user_00768,pkg_0210,2025-05-27T21:02:16.535638,16,fr,Advanced,0,17,2,104.38,4,1,4.13,26,2.1765,0,0,0,-0.8931,-0.0792,0.0
user_00768,pkg_0358,2025-11-10T22:04:41.212720,16,fr,Advanced,1,17,4,119.02,4,0,3.2,19,-3.3523,0,0,1,0.5184,0.5681,0.0
user_00768,pkg_0318,2025-08-20T07:39:50.268905,16,fr,Advanced,0,17,6,300.0,3,1,3.25,14,2.266,0,0,0,-0.9958,0.9496,0.0
user_00768,pkg_0399,2025-09-28T21:51:35.227590,16,fr,Advanced,1,17,6,22.12,1,0,3.51,19,-2.2661,0,0,1,-0.6142,0.0427,0.05
user_00768,pkg_0086,2025-07-10T20:58:54.265252,16,fr,Advanced,1,17,7,213.77,5,1,4.6,16,-0.7535,0,0,0,0.8602,-0.7258,0.0
user_00768,pkg_0044,2025-10-21T00:24:38.849265,16,fr,Advanced,1,17,2,89.77,6,0,3.75,18,0.5573,0,0,0,-0.769,-0.9684,0.0
user_00768,pkg_0038,2025-10-16T11:37:19.777495,16,fr,Advanced,1,17,5,10.59,8,0,4.34,23,1.2008,0,0,1,0.3124,0.9952,0.0
user_00768,pkg_0355,2025-10-14T04:00:48.717192,16,fr,Advanced,0,17,3,300.0,10,0,3.73,15,7.0389,0,0,0,0.9194,0.5574,0.0
user_00768,pkg_0230,2025-05-27T22:28:39.901670,16,fr,Advanced,0,17,8,5.0,10,1,4.38,13,4.9868,0,0,0,0.8483,0.9144,0.0
user_00768,pkg_0455,2025-07-01T12:07:33.756534,16,fr,Advanced,0,17,3,149.84,6,0,4.65,19,1.2961,1,0,0,0.9583,-0.9805,0.0
user_00768,pkg_0266,2025-06-06T14:25:39.242573,16,fr,Advanced,0,17,4,300.0,5,0,4.53,15,1.4725,0,0,1,0.9778,0.6928,0.05
user_00768,pkg_0077,2025-10-17T06:35:18.431802,16,fr,Advanced,1,17,7,14.73,9,0,3.76,22,1.3873,0,0,1,0.4629,0.3153,0.0
user_00768,pkg_0112,2025-08-30T11:51:08.738177,16,fr,Advanced,0,17,6,223.08,8,0,4.13,16,8.2575,0,0,1,0.9652,-0.9098,0.0
user_00768,pkg_0451,2025-11-16T22:11:32.265275,16,fr,Advanced,0,17,5,175.74,6,0,4.76,24,0.6656,0,0,0,0.8058,-0.2785,0.0
user_00768,pkg_0126,2025-10-06T21:03:36.979894,16,fr,Advanced,0,17,5,251.28,7,0,3.55,18,-4.0176,0,0,0,-0.6192,0.9757,0.0
user_00768,pkg_0059,2025-08-23T11:34:49.393978,16,fr,Advanced,1,17,3,114.32,4,0,3.49,18,3.8314,0,0,1,-0.3859,-0.6654,0.0
user_00768,pkg_0431,2025-08-08T03:30:28.086121,16,fr,Advanced,0,17,4,80.62,3,0,4.08,14,-1.8508,0,0,1,-0.1427,0.9136,0.0
user_00768,pkg_0375,2025-09-20T20:34:43.832211,16,fr,Advanced,1,17,3,234.39,2,0,4.08,19,-1.4412,0,0,0,-0.646,0.6692,0.0
user_00768,pkg_0052,2025-08-25T23:04:51.245702,16,fr,Advanced,0,17,7,30.51,3,0,4.1,19,-0.6244,0,0,0,-0.6923,-0.4081,0.0
user_00768,pkg_0378,2025-09-12T05:25:13.620083,16,fr,Advanced,0,17,3,300.0,12,0,3.39,17,-4.2724,0,0,1,-0.7392,0.9656,0.0
user_00768,pkg_0396,2025-08-31T14:24:11.602938,16,fr,Advanced,1,17,4,300.0,6,0,4.41,27,4.5557,0,0,1,-0.2304,-0.5094,0.0
user_00768,pkg_0472,2025-06-20T07:55:33.593345,16,fr,Advanced,1,17,6,22.72,6,0,4.16,24,-3.4176,0,0,1,0.8038,0.0848,0.0
user_00768,pkg_0479,2025-07-13T03:04:09.443282,16,fr,Advanced,1,17,9,134.65,12,0,4.07,24,-10.9684,1,0,0,0.8116,0.2763,0.0
user_00768,pkg_0309,2025-08-15T09:09:06.199491,16,fr,Advanced,0,17,10,134.94,2,0,3.18,16,6.3205,1,0,1,-0.8016,0.3095,0.0
user_00768,pkg_0247,2025-08-27T00:19:28.978040,16,fr,Advanced,0,17,3,238.67,3,0,3.29,22,7.2645,0,0,1,-0.4248,-0.6623,0.0
user_00768,pkg_0151,2025-10-27T12:25:04.198970,16,fr,Advanced,0,17,2,16.58,3,0,3.9,21,-1.972,0,0,1,0.133,-0.4876,0.0
user_00768,pkg_0342,2025-10-15T15:38:37.899835,16,fr,Advanced,1,17,5,178.1,7,1,3.44,21,-2.9196,0,0,0,-0.0823,0.5816,0.0
user_00768,pkg_0494,2025-10-14T00:37:39.443642,16,fr,Advanced,0,17,6,224.5,1,0,3.04,30,7.859,0,0,1,-0.6852,0.6311,0.0
user_00768,pkg_0474,2025-06-15T09:58:25.707614,16,fr,Advanced,1,17,5,286.13,9,0,5.0,12,2.8062,0,0,0,0.1956,0.9286,0.0
user_00768,pkg_0323,2025-07-07T18:52:01.680502,16,fr,Advanced,0,17,8,226.17,9,0,4.68,16,4.4727,0,0,1,0.869,-0.9966,0.0
user_00768,pkg_0065,2025-08-12T18:15:49.837192,16,fr,Advanced,0,17,5,44.78,6,0,3.54,13,2.7401,0,0,1,-0.5247,-0.1143,0.0
user_00768,pkg_0477,2025-06-17T14:05:30.207838,16,fr,Advanced,0,17,5,11.46,1,1,1.76,19,2.3881,0,0,0,0.2128,-0.0483,0.0
user_00768,pkg_0466,2025-11-20T01:22:29.527970,16,fr,Advanced,0,17,3,15.31,9,0,3.07,12,-0.9324,0,0,1,0.4357,0.9892,0.05
user_00768,pkg_0387,2025-10-29T03:20:07.623943,16,fr,Advanced,0,17,3,58.86,8,0,4.01,23,-3.4704,0,0,1,0.7876,0.9964,0.0
user_00768,pkg_0141,2025-07-16T02:23:26.415872,16,fr,Advanced,1,17,6,31.22,1,1,3.3,28,4.0924,0,0,1,-0.0011,-0.7143,0.0
user_00768,pkg_0294,2025-07-05T18:14:49.863070,16,fr,Advanced,0,17,3,84.77,1,0,3.39,16,-0.1552,0,1,1,0.4503,-0.9503,0.0
user_00768,pkg_0196,2025-07-07T07:21:12.140693,16,fr,Advanced,0,17,7,160.7,7,0,4.06,22,-0.3449,0,1,1,-0.4636,0.203,0.0
user_00768,pkg_0185,2025-10-25T21:39:58.186593,16,fr,Advanced,0,17,4,129.08,4,0,3.82,24,5.2752,0,0,1,-0.7419,-0.9994,0.0
user_00768,pkg_0415,2025-07-05T23:24:11.775761,16,fr,Advanced,1,17,3,54.25,8,0,5.0,15,0.1851,0,0,1,-0.0356,-0.9919,0.2
user_00768,pkg_0297,2025-06-28T18:23:47.474290,16,fr,Advanced,1,17,7,124.33,7,0,4.25,14,-3.0874,0,0,0,0.1912,-0.5862,0.0
user_00768,pkg_0060,2025-11-14T17:46:48.779859,16,fr,Advanced,0,17,4,249.09,8,0,3.74,18,4.6232,0,0,1,0.9895,-1.0,0.0
user_00768,pkg_0386,2025-06-30T02:54:11.881896,16,fr,Advanced,1,17,7,23.65,8,0,3.89,15,5.6982,0,0,0,-0.3714,-0.2969,0.0
user_00768,pkg_0117,2025-10-16T07:14:39.779789,16,fr,Advanced,1,17,3,181.92,9,0,4.22,21,-2.5088,0,0,1,-0.1612,-0.7744,0.0
user_00768,pkg_0500,2025-08-16T23:17:12.471976,16,fr,Advanced,0,17,6,41.92,5,0,3.6,18,-2.2262,0,0,1,0.9457,-0.2217,0.0
user_00768,pkg_0107,2025-10-22T14:13:12.184193,16,fr,Advanced,0,17,6,21.75,8,0,4.57,15,-1.614,0,0,1,0.3188,0.6408,0.0
user_00768,pkg_0274,2025-10-08T05:35:23.670753,16,fr,Advanced,0,17,4,238.43,2,0,3.67,20,1.5059,0,0,0,-0.4808,-0.2844,0.0
user_00768,pkg_0088,2025-07-30T12:07:56.458810,16,fr,Advanced,0,17,2,17.21,12,0,4.38,28,0.6301,0,0,1,-0.1295,-0.915,0.0
user_00768,pkg_0027,2025-11-06T00:24:24.400368,16,fr,Advanced,1,17,5,227.26,11,0,3.23,21,-1.1203,0,0,1,0.771,-0.7139,0.0
user_00650,pkg_0067,2025-06-06T11:17:09.784135,24,es,Advanced,1,46,5,17.9,3,0,3.66,22,-2.2948,0,0,0,-0.8291,-0.2067,0.2
user_00650,pkg_0351,2025-06-27T06:32:21.258247,24,es,Advanced,0,46,4,30.26,10,0,4.26,31,-2.2391,0,0,0,0.9812,-0.9906,0.0
user_00650,pkg_0095,2025-08-11T16:39:58.698075,24,es,Advanced,0,46,5,94.3,1,0,4.39,21,3.3044,0,0,1,0.6277,0.3376,0.0
user_00650,pkg_0455,2025-06-17T22:28:57.251087,24,es,Advanced,0,46,5,149.84,6,0,4.65,21,-0.9906,0,0,1,-0.9298,0.7345,0.0
user_00650,pkg_0331,2025-08-24T10:10:26.928683,24,es,Advanced,1,46,4,189.72,11,0,3.5,18,-0.9747,0,0,1,-0.6937,0.7012,0.0
user_00650,pkg_0240,2025-07-16T19:04:18.994631,24,es,Advanced,1,46,9,300.0,10,0,4.26,12,-0.7185,1,0,0,-0.4909,-0.5153,0.0
user_00650,pkg_0186,2025-10-29T02:52:13.344657,24,es,Advanced,1,46,6,300.0,11,0,3.91,17,5.0701,0,0,1,-0.1163,-0.7684,0.0
user_00650,pkg_0096,2025-11-02T07:28:18.465735,24,es,Advanced,0,46,5,300.0,2,0,4.23,19,8.7166,1,0,0,0.9443,0.5964,0.0
user_00650,pkg_0074,2025-10-24T07:38:53.920650,24,es,Advanced,0,46,3,86.38,2,0,4.84,20,0.9364,0,0,1,0.9997,0.3083,0.0
user_00650,pkg_0382,2025-08-05T23:10:22.935174,24,es,Advanced,1,46,6,81.73,8,0,4.19,21,1.1047,0,1,1,-0.8189,0.6833,0.0
user_00650,pkg_0310,2025-10-21T23:48:42.745256,24,es,Advanced,0,46,3,16.07,12,0,3.87,18,4.4232,0,0,0,0.4,-0.8935,0.0
user_00650,pkg_0065,2025-10-31T13:19:24.374854,24,es,Advanced,0,46,5,44.78,6,0,3.54,24,-0.5353,0,0,0,0.8416,0.9051,0.0
user_00650,pkg_0272,2025-10-07T15:21:10.157850,24,es,Advanced,1,46,2,154.14,2,0,5.0,23,0.8193,1,0,1,-0.8935,-0.5144,0.0
user_00650,pkg_0154,2025-06-23T09:04:15.614811,24,es,Advanced,1,46,4,48.22,11,0,4.15,22,-5.3251,0,0,1,-0.2296,-0.1769,0.0
user_00650,pkg_0391,2025-06-05T07:01:30.893182,24,es,Advanced,1,46,2,202.24,7,0,3.76,20,1.9612,0,0,1,0.478,-0.6048,0.0
user_00650,pkg_0397,2025-11-07T01:18:18.073966,24,es,Advanced,1,46,0,43.56,11,0,4.98,19,-0.1769,0,0,0,0.6012,-0.9318,0.0
user_00650,pkg_0155,2025-06-05T16:18:38.319540,24,es,Advanced,0,46,4,159.53,12,0,3.75,26,-5.2877,0,0,1,0.5693,-0.7947,0.0
user_00650,pkg_0417,2025-10-17T22:22:59.798451,24,es,Advanced,0,46,6,87.38,7,0,2.68,27,-3.2953,0,0,0,-0.9999,0.8673,0.0
user_00650,pkg_0375,2025-08-27T16:25:38.120743,24,es,Advanced,0,46,7,234.39,2,0,4.08,16,1.9056,0,0,0,-0.2746,0.5703,0.05
user_00650,pkg_0257,2025-11-11T03:49:32.118445,24,es,Advanced,0,46,6,95.93,2,0,3.84,19,-2.598,0,0,1,0.8099,-0.2088,0.0
user_00650,pkg_0349,2025-09-20T04:32:45.786913,24,es,Advanced,1,46,3,221.47,12,0,4.3,17,-3.6696,0,0,0,0.7431,0.5906,0.0
user_00650,pkg_0432,2025-07-29T07:53:58.277208,24,es,Advanced,0,46,4,300.0,1,0,3.92,26,-1.2978,0,0,1,0.979,-0.6185,0.0
user_00650,pkg_0239,2025-11-12T03:43:43.868731,24,es,Advanced,0,46,1,79.02,12,0,4.6,22,-4.4029,0,0,1,0.008,0.9465,0.0
user_00650,pkg_0467,2025-07-05T12:15:01.502125,24,es,Advanced,1,46,6,98.31,12,0,4.32,32,6.3868,0,0,1,0.9797,-0.7691,0.0
user_00650,pkg_0418,2025-06-04T03:30:39.537641,24,es,Advanced,1,46,9,300.0,11,0,4.09,21,2.8298,0,0,0,0.9234,-0.8016,0.0
user_00650,pkg_0246,2025-08-18T03:30:09.182627,24,es,Advanced,1,46,5,240.29,4,0,5.0,25,-5.7557,1,0,1,0.9167,0.4482,0.0
user_00650,pkg_0241,2025-06-04T06:30:18.689559,24,es,Advanced,1,46,3,43.16,10,0,3.11,21,2.9171,0,0,0,-0.9519,0.6294,0.0
user_00650,pkg_0139,2025-09-01T01:46:13.820800,24,es,Advanced,0,46,3,300.0,7,0,5.0,16,-0.921,0,1,1,-0.2613,0.8354,0.0
user_00650,pkg_0348,2025-09-20T12:15:18.443952,24,es,Advanced,1,46,9,62.02,4,0,3.63,17,0.567,0,0,0,-0.7777,0.8181,0.0
user_00650,pkg_0070,2025-08-06T11:28:00.542272,24,es,Advanced,0,46,6,136.08,4,0,4.65,20,7.0314,0,0,0,-0.605,-0.7504,0.0
user_00650,pkg_0226,2025-08-27T08:48:58.283259,24,es,Advanced,1,46,6,15.3,8,0,3.6,22,-1.9302,1,0,1,0.8505,0.9164,0.0
user_00650,pkg_0247,2025-06-25T11:24:33.292809,24,es,Advanced,0,46,2,238.67,3,0,3.29,19,3.5467,0,0,0,-0.812,-0.0418,0.0
user_00650,pkg_0002,2025-11-07T12:30:19.514500,24,es,Advanced,0,46,5,245.76,5,0,3.55,23,-1.0091,0,0,0,-0.3547,-0.7013,0.0
user_00650,pkg_0251,2025-06-02T11:00:28.637750,24,es,Advanced,1,46,4,77.57,4,0,4.55,20,-0.1722,0,0,1,0.9489,0.652,0.0
user_00650,pkg_0344,2025-11-04T15:21:43.207218,24,es,Advanced,0,46,6,188.74,6,0,3.73,19,-2.878,1,1,1,0.8926,0.9981,0.0
user_00650,pkg_0231,2025-11-12T06:31:27.723863,24,es,Advanced,0,46,5,44.79,10,0,4.25,24,4.5513,0,0,1,0.9991,-0.8618,0.0
user_00650,pkg_0492,2025-07-29T22:38:53.143949,24,es,Advanced,0,46,6,65.19,1,0,3.5,26,-1.6487,0,0,0,-0.9843,-0.2726,0.0
user_00650,pkg_0320,2025-08-30T09:01:18.284473,24,es,Advanced,1,46,8,37.22,1,0,4.25,18,6.8292,0,0,1,-0.9999,0.9399,0.05
user_00650,pkg_0133,2025-09-05T09:46:29.483884,24,es,Advanced,0,46,3,157.42,12,0,3.14,11,-4.9063,0,1,0,0.0115,-0.9923,0.0
user_00650,pkg_0287,2025-10-25T08:50:56.370573,24,es,Advanced,0,46,5,228.14,4,0,4.45,20,-4.0756,1,0,1,-0.2836,0.9868,0.0
user_00650,pkg_0458,2025-09-27T18:39:22.052812,24,es,Advanced,0,46,4,247.63,11,0,3.41,21,5.8721,0,0,0,0.9853,0.2775,0.0
user_00650,pkg_0443,2025-07-15T12:42:26.312327,24,es,Advanced,1,46,3,158.07,7,0,2.84,23,-1.6059,0,0,1,-0.9878,0.7897,0.0
user_00650,pkg_0017,2025-11-08T01:18:52.126252,24,es,Advanced,0,46,1,175.34,8,0,3.7,19,2.2306,0,0,0,-0.5275,0.7262,0.0
user_00650,pkg_0431,2025-10-04T04:23:03.221641,24,es,Advanced,1,46,3,80.62,3,0,4.08,14,6.093,0,0,1,0.0604,0.897,0.0
user_00650,pkg_0381,2025-11-07T21:03:25.406717,24,es,Advanced,0,46,13,55.81,9,0,4.13,18,-2.1059,0,1,0,-0.1784,0.1129,0.05
user_00650,pkg_0219,2025-08-30T09:14:49.607851,24,es,Advanced,1,46,3,220.51,6,0,5.0,19,6.9098,0,0,1,-0.3322,0.9735,0.0
user_00650,pkg_0341,2025-11-10T04:03:11.752146,24,es,Advanced,0,46,12,32.41,6,0,4.16,19,-4.8617,0,0,1,0.2715,-0.7619,0.0
user_00650,pkg_0089,2025-08-27T23:55:02.817448,24,es,Advanced,0,46,4,8.63,7,0,3.88,14,-1.1339,0,0,0,0.6546,-0.9984,0.0
