userId,eventType,packageId,sessionTime,paid,sessionDuration,timestamp,query_text,filters,resultsCount,rating,review_text,educatorId,messageCount,lastMessageAt
user_00296,click,pkg_0134,9.7,0.0,,2025-10-06T16:48:17.672229,,,,,,,,
user_00544,search,,,,,2025-10-10T15:25:13.769172,physics lessons,"{""subject"": ""Programming"", ""level"": ""Beginner"", ""language"": ""ta"", ""priceRange"": ""0-20""}",36.0,,,,,
user_00100,view,pkg_0045,36.6,0.0,,2025-11-13T08:40:33.192374,,,,,,,,
user_00120,view,pkg_0262,27.5,0.0,,2025-08-20T13:06:37.215812,,,,,,,,
user_00566,click,pkg_0323,48.8,0.0,,2025-05-31T11:03:34.891656,,,,,,,,
user_00908,search,,,,,2025-06-21T09:59:00.492225,english conversation,"{""subject"": ""Programming"", ""level"": ""Advanced"", ""language"": ""fr"", ""priceRange"": ""50-100""}",50.0,,,,,
user_00612,view,pkg_0418,27.8,0.0,,2025-05-29T02:31:44.956533,,,,,,,,
user_00004,click,pkg_0002,38.3,0.0,,2025-10-01T17:42:12.681175,,,,,,,,
user_00873,view,pkg_0317,49.9,0.0,,2025-07-30T22:52:24.005711,,,,,,,,
user_00475,start_booking,pkg_0022,26.4,0.0,30.0,2025-08-15T08:38:03.154424,,,,,,,,
user_00960,search,,,,,2025-10-09T23:49:39.008176,programming basics,"{""subject"": ""Chemistry"", ""level"": ""Beginner"", ""language"": ""si"", ""priceRange"": ""20-50""}",63.0,,,,,
user_00364,click,pkg_0164,16.4,0.0,,2025-07-06T04:49:04.470770,,,,,,,,
user_00441,click,pkg_0200,31.2,0.0,,2025-07-25T13:32:23.820780,,,,,,,,
user_00320,message,,,,,2025-10-27T00:40:43.469035,,,,,,educ_0058,5.0,2025-10-27T00:40:43.469035
user_00170,view,pkg_0086,57.4,0.0,,2025-09-08T16:39:39.272521,,,,,,,,
user_00233,message,,,,,2025-09-17T21:42:08.786608,,,,,,educ_0029,5.0,2025-09-17T21:42:08.786608
user_00438,click,pkg_0358,8.0,0.0,,2025-09-29T08:50:40.175683,,,,,,,,
user_00470,view,pkg_0488,10.3,0.0,,2025-09-07T19:16:48.044591,,,,,,,,
user_00646,search,,,,,2025-08-17T14:38:58.362000,design portfolio,"{""subject"": ""Physics"", ""level"": ""Intermediate"", ""language"": ""ta"", ""priceRange"": ""20-50""}",176.0,,,,,
user_00881,view,pkg_0397,25.1,0.0,,2025-09-30T18:50:08.302632,,,,,,,,
user_00962,view,pkg_0286,17.6,0.0,,2025-10-26T18:44:04.907492,,,,,,,,
user_00382,view,pkg_0005,43.7,0.0,,2025-06-22T15:41:34.626843,,,,,,,,
user_00327,message,,,,,2025-06-26T15:07:47.805689,,,,,,educ_0008,6.0,2025-06-26T15:07:47.805689
user_00832,view,pkg_0488,39.4,0.0,,2025-10-24T17:40:48.480345,,,,,,,,
user_00458,click,pkg_0138,27.2,0.0,,2025-10-16T17:58:35.996061,,,,,,,,
user_00637,click,pkg_0487,33.8,0.0,,2025-09-27T16:30:10.446388,,,,,,,,
user_00604,view,pkg_0261,5.6,0.0,,2025-10-12T01:02:19.973045,,,,,,,,
user_00190,click,pkg_0426,8.0,0.0,,2025-08-02T20:20:34.883503,,,,,,,,
user_00328,view,pkg_0379,20.8,0.0,,2025-08-07T17:00:33.155803,,,,,,,,
user_00279,view,pkg_0460,33.3,0.0,,2025-10-06T23:07:23.009032,,,,,,,,
user_00197,view,pkg_0203,48.5,0.0,,2025-07-31T11:39:21.304267,,,,,,,,
user_00750,message,,,,,2025-06-07T16:29:13.321771,,,,,,educ_0050,4.0,2025-06-07T16:29:13.321771
user_00161,view,pkg_0316,43.0,0.0,,2025-10-28T14:17:27.070942,,,,,,,,
user_00571,view,pkg_0118,9.1,0.0,,2025-05-30T16:40:06.377471,,,,,,,,
user_00365,booking,pkg_0152,58.9,1.0,30.0,2025-06-16T12:08:08.383651,,,,,,,,
user_00768,click,pkg_0214,5.2,0.0,,2025-07-22T07:24:10.768569,,,,,,,,
user_00690,view,pkg_0246,51.4,0.0,,2025-06-16T16:45:42.807687,,,,,,,,
user_00222,view,pkg_0140,50.3,0.0,,2025-07-19T01:44:47.291656,,,,,,,,
user_00156,search,,,,,2025-09-01T22:25:27.116170,english conversation,"{""subject"": ""Art"", ""level"": ""Advanced"", ""language"": ""fr"", ""priceRange"": ""100+""}",48.0,,,,,
user_00373,click,pkg_0408,13.2,0.0,,2025-09-26T23:35:53.420803,,,,,,,,
user_00397,view,pkg_0129,49.7,0.0,,2025-06-16T16:35:32.386351,,,,,,,,
user_00125,view,pkg_0386,7.2,0.0,,2025-10-19T02:55:56.414154,,,,,,,,
user_00563,start_booking,pkg_0443,12.6,0.0,60.0,2025-11-05T05:54:53.100561,,,,,,,,
user_00931,click,pkg_0005,43.9,0.0,,2025-07-06T01:17:11.931804,,,,,,,,
user_00908,start_booking,pkg_0456,40.7,0.0,60.0,2025-08-28T21:05:59.882854,,,,,,,,
user_00588,view,pkg_0072,53.4,0.0,,2025-07-09T20:31:26.561506,,,,,,,,
user_00868,click,pkg_0142,22.0,0.0,,2025-07-23T15:36:56.606723,,,,,,,,
user_00911,search,,,,,2025-09-06T16:12:38.148215,programming basics,"{""subject"": ""Chemistry"", ""level"": ""Intermediate"", ""language"": ""de"", ""priceRange"": ""0-20""}",52.0,,,,,
user_00601,message,,,,,2025-10-17T00:30:04.653382,,,,,,educ_0001,3.0,2025-10-17T00:30:04.653382
user_00513,click,pkg_0405,23.2,0.0,,2025-08-05T02:19:40.572898,,,,,,,,
user_00065,view,pkg_0438,11.2,0.0,,2025-09-08T09:25:28.833289,,,,,,,,
user_00700,search,,,,,2025-08-26T00:07:14.233838,design portfolio,"{""subject"": ""Art"", ""level"": ""Intermediate"", ""language"": ""fr"", ""priceRange"": ""0-20""}",168.0,,,,,
user_00304,message,,,,,2025-07-01T13:39:50.469723,,,,,,educ_0056,2.0,2025-07-01T13:39:50.469723
user_00982,click,pkg_0441,30.7,0.0,,2025-09-02T07:49:25.173246,,,,,,,,
user_00371,view,pkg_0327,7.4,0.0,,2025-07-29T03:26:25.234438,,,,,,,,
user_00966,start_booking,pkg_0466,50.0,0.0,45.0,2025-11-22T03:22:28.026223,,,,,,,,
user_00661,view,pkg_0436,44.6,0.0,,2025-09-16T09:17:30.482789,,,,,,,,
user_00894,search,,,,,2025-09-07T09:55:41.519656,english conversation,"{""subject"": ""Biology"", ""level"": ""Beginner"", ""language"": ""es"", ""priceRange"": ""0-20""}",41.0,,,,,
user_00332,message,,,,,2025-08-24T03:24:16.293654,,,,,,educ_0056,5.0,2025-08-24T03:24:16.293654
user_00005,start_booking,pkg_0283,25.1,0.0,90.0,2025-08-05T08:10:26.147473,,,,,,,,
user_00831,view,pkg_0204,46.2,0.0,,2025-09-02T14:30:03.212444,,,,,,,,
user_00513,view,pkg_0379,10.2,0.0,,2025-07-22T06:16:01.254882,,,,,,,,
user_00541,click,pkg_0410,57.9,0.0,,2025-08-10T10:05:23.234879,,,,,,,,
user_00950,click,pkg_0173,21.9,0.0,,2025-05-29T02:10:52.449300,,,,,,,,
user_00420,click,pkg_0429,20.3,0.0,,2025-06-14T05:03:52.068784,,,,,,,,
user_00944,view,pkg_0162,6.2,0.0,,2025-11-16T13:52:05.837658,,,,,,,,
user_00313,view,pkg_0410,24.5,0.0,,2025-09-18T14:53:24.406421,,,,,,,,
user_00528,search,,,,,2025-10-01T07:28:51.810872,math tutoring,"{""subject"": ""Physics"", ""level"": ""Advanced"", ""language"": ""en"", ""priceRange"": ""50-100""}",8.0,,,,,
user_00680,view,pkg_0215,21.8,0.0,,2025-07-20T20:07:07.268271,,,,,,,,
user_00325,view,pkg_0018,39.8,0.0,,2025-10-02T17:08:48.360763,,,,,,,,
user_00407,click,pkg_0401,12.9,0.0,,2025-11-06T05:39:12.205648,,,,,,,,
user_00195,view,pkg_0430,35.3,0.0,,2025-07-14T15:27:50.050982,,,,,,,,
user_00298,view,pkg_0479,34.4,0.0,,2025-09-04T05:15:31.545604,,,,,,,,
user_00260,view,pkg_0023,11.7,0.0,,2025-08-24T04:04:52.798623,,,,,,,,
user_00088,view,pkg_0346,37.2,0.0,,2025-05-30T09:46:37.475642,,,,,,,,
user_00488,view,pkg_0025,12.3,0.0,,2025-08-23T22:07:23.595035,,,,,,,,
user_00837,view,pkg_0427,24.9,0.0,,2025-07-10T06:09:41.283594,,,,,,,,
user_00798,view,pkg_0349,42.6,0.0,,2025-10-27T23:29:05.192533,,,,,,,,
user_00194,rating,pkg_0047,,,,2025-11-19T01:22:05.697574,,,,4.6,Excellent,,,
user_00169,start_booking,pkg_0498,47.0,0.0,90.0,2025-07-01T22:04:30.926281,,,,,,,,
user_00171,rating,pkg_0327,,,,2025-09-06T16:58:22.098369,,,,2.6,Could be better,,,
user_00206,message,,,,,2025-10-07T11:03:27.205022,,,,,,educ_0070,5.0,2025-10-07T11:03:27.205022
user_00791,view,pkg_0182,58.1,0.0,,2025-09-16T10:57:09.219912,,,,,,,,
user_00222,search,,,,,2025-10-29T15:38:50.573106,programming basics,"{""subject"": ""Mathematics"", ""level"": ""Intermediate"", ""language"": ""en"", ""priceRange"": ""20-50""}",134.0,,,,,
user_00586,message,,,,,2025-08-20T08:58:17.509178,,,,,,educ_0163,6.0,2025-08-20T08:58:17.509178
user_00650,search,,,,,2025-09-09T12:07:52.302469,design portfolio,"{""subject"": ""Biology"", ""level"": ""Intermediate"", ""language"": ""en"", ""priceRange"": ""0-20""}",47.0,,,,,
user_00973,view,pkg_0332,50.0,0.0,,2025-08-08T11:48:55.615458,,,,,,,,
user_00332,search,,,,,2025-09-06T21:29:53.501563,math tutoring,"{""subject"": ""Design"", ""level"": ""Intermediate"", ""language"": ""de"", ""priceRange"": ""50-100""}",1.0,,,,,
user_00729,view,pkg_0007,11.8,0.0,,2025-09-30T21:50:40.947532,,,,,,,,
user_00932,click,pkg_0143,51.8,0.0,,2025-05-26T14:36:27.531000,,,,,,,,
user_00521,rating,pkg_0119,,,,2025-09-24T09:47:32.092464,,,,3.7,Excellent,,,
user_00748,click,pkg_0251,27.0,0.0,,2025-09-03T23:59:48.415954,,,,,,,,
user_00890,view,pkg_0178,16.7,0.0,,2025-08-12T11:24:57.861414,,,,,,,,
user_00805,view,pkg_0146,30.9,0.0,,2025-09-08T04:00:10.182370,,,,,,,,
user_00509,click,pkg_0217,33.9,0.0,,2025-10-18T09:16:54.802365,,,,,,,,
user_00500,view,pkg_0061,42.9,0.0,,2025-07-15T19:02:49.440109,,,,,,,,
user_00955,view,pkg_0009,35.6,0.0,,2025-06-14T10:38:58.657252,,,,,,,,
user_00261,view,pkg_0442,23.9,0.0,,2025-07-02T15:00:47.597524,,,,,,,,
user_00780,search,,,,,2025-06-04T09:41:48.735564,math tutoring,"{""subject"": ""Art"", ""level"": ""Advanced"", ""language"": ""de"", ""priceRange"": ""0-20""}",63.0,,,,,
user_00925,click,pkg_0010,6.7,0.0,,2025-07-13T22:42:03.625512,,,,,,,,
user_00829,click,pkg_0080,31.4,0.0,,2025-09-18T02:42:05.145294,,,,,,,,
user_00776,click,pkg_0126,16.0,0.0,,2025-10-07T11:50:41.151847,,,,,,,,
user_00061,view,pkg_0062,46.5,0.0,,2025-07-19T06:57:19.290294,,,,,,,,
user_00887,search,,,,,2025-11-19T17:05:27.439583,programming basics,"{""subject"": ""Art"", ""level"": ""Intermediate"", ""language"": ""en"", ""priceRange"": ""20-50""}",185.0,,,,,
user_00428,search,,,,,2025-11-10T07:50:28.072456,physics lessons,"{""subject"": ""English"", ""level"": ""Intermediate"", ""language"": ""es"", ""priceRange"": ""100+""}",18.0,,,,,
user_00844,view,pkg_0388,6.6,0.0,,2025-09-18T13:47:16.672850,,,,,,,,
user_00155,rating,pkg_0455,,,,2025-07-18T18:16:44.600861,,,,4.6,Highly recommend,,,
user_00950,search,,,,,2025-06-24T17:48:56.346004,programming basics,"{""subject"": ""Design"", ""level"": ""Intermediate"", ""language"": ""ta"", ""priceRange"": ""20-50""}",39.0,,,,,
user_00023,view,pkg_0120,5.5,0.0,,2025-10-19T09:17:10.332556,,,,,,,,
user_00977,view,pkg_0425,53.2,0.0,,2025-07-27T22:45:30.074331,,,,,,,,
user_00065,view,pkg_0098,37.9,0.0,,2025-10-02T07:18:46.959009,,,,,,,,
user_00780,click,pkg_0352,7.0,0.0,,2025-07-17T12:14:00.401686,,,,,,,,
user_00072,start_booking,pkg_0430,41.0,0.0,60.0,2025-06-09T16:17:16.547923,,,,,,,,
user_00069,view,pkg_0205,25.2,0.0,,2025-07-09T22:38:19.107896,,,,,,,,
user_00284,view,pkg_0455,21.4,0.0,,2025-10-04T07:18:36.618897,,,,,,,,
user_00725,click,pkg_0362,40.6,0.0,,2025-08-07T20:47:39.798294,,,,,,,,
user_00291,click,pkg_0234,5.9,0.0,,2025-11-01T01:33:25.708406,,,,,,,,
user_00696,view,pkg_0245,50.5,0.0,,2025-09-30T22:44:52.615548,,,,,,,,
user_00206,view,pkg_0247,13.8,0.0,,2025-08-10T17:18:13.910644,,,,,,,,
user_00689,view,pkg_0012,11.8,0.0,,2025-07-30T18:20:04.085756,,,,,,,,
user_00186,view,pkg_0006,56.2,0.0,,2025-09-05T21:19:53.282319,,,,,,,,
user_00058,view,pkg_0007,41.7,0.0,,2025-07-10T08:29:25.803707,,,,,,,,
user_00880,search,,,,,2025-09-08T12:52:18.647594,design portfolio,"{""subject"": ""English"", ""level"": ""Advanced"", ""language"": ""fr"", ""priceRange"": ""20-50""}",78.0,,,,,
user_00001,rating,pkg_0232,,,,2025-09-11T19:00:25.849031,,,,4.4,Highly recommend,,,
user_00487,booking,pkg_0091,49.6,1.0,120.0,2025-10-26T16:42:59.193856,,,,,,,,
user_00498,search,,,,,2025-07-12T01:17:49.009924,design portfolio,"{""subject"": ""Economics"", ""level"": ""Advanced"", ""language"": ""si"", ""priceRange"": ""0-20""}",43.0,,,,,
user_00257,view,pkg_0322,50.6,0.0,,2025-08-06T23:01:47.069536,,,,,,,,
user_00213,view,pkg_0093,13.2,0.0,,2025-10-10T18:46:35.663990,,,,,,,,
user_00503,view,pkg_0159,52.1,0.0,,2025-11-21T05:12:26.139142,,,,,,,,
user_00135,search,,,,,2025-07-23T13:34:27.656059,programming basics,"{""subject"": ""Chemistry"", ""level"": ""Beginner"", ""language"": ""si"", ""priceRange"": ""0-20""}",17.0,,,,,
user_00865,view,pkg_0070,26.8,0.0,,2025-09-02T10:47:39.080060,,,,,,,,
user_00989,view,pkg_0099,27.6,0.0,,2025-07-27T03:56:30.430114,,,,,,,,
user_00290,view,pkg_0286,34.9,0.0,,2025-07-24T08:02:30.794403,,,,,,,,
user_00254,view,pkg_0474,34.3,0.0,,2025-11-12T11:25:01.920262,,,,,,,,
user_00871,click,pkg_0362,48.4,0.0,,2025-09-17T16:16:50.971778,,,,,,,,
user_00615,search,,,,,2025-08-27T01:13:32.392469,programming basics,"{""subject"": ""English"", ""level"": ""Intermediate"", ""language"": ""en"", ""priceRange"": ""100+""}",141.0,,,,,
user_00660,view,pkg_0045,8.2,0.0,,2025-06-15T05:09:55.324549,,,,,,,,
user_00559,click,pkg_0021,26.8,0.0,,2025-11-20T18:35:42.654228,,,,,,,,
user_00949,search,,,,,2025-06-21T19:14:05.964922,math tutoring,"{""subject"": ""English"", ""level"": ""Beginner"", ""language"": ""de"", ""priceRange"": ""100+""}",28.0,,,,,
user_00861,view,pkg_0163,21.9,0.0,,2025-06-21T17:37:35.732939,,,,,,,,
user_00339,click,pkg_0260,17.9,0.0,,2025-10-20T05:13:40.017215,,,,,,,,
user_00268,message,,,,,2025-10-23T16:11:31.548842,,,,,,educ_0009,2.0,2025-10-23T16:11:31.548842
user_00626,search,,,,,2025-10-03T03:14:44.471119,physics lessons,"{""subject"": ""Art"", ""level"": ""Advanced"", ""language"": ""ta"", ""priceRange"": ""50-100""}",156.0,,,,,
user_00822,message,,,,,2025-09-11T17:30:48.571292,,,,,,educ_0200,5.0,2025-09-11T17:30:48.571292
user_00692,click,pkg_0428,59.9,0.0,,2025-06-17T06:57:37.772232,,,,,,,,
user_00864,view,pkg_0134,32.0,0.0,,2025-06-06T16:15:14.367705,,,,,,,,
user_00852,view,pkg_0370,26.8,0.0,,2025-06-22T07:55:25.441127,,,,,,,,
user_00340,click,pkg_0173,5.7,0.0,,2025-06-05T03:34:07.151780,,,,,,,,
user_00335,message,,,,,2025-11-02T04:43:16.262103,,,,,,educ_0001,6.0,2025-11-02T04:43:16.262103
user_00511,view,pkg_0358,57.8,0.0,,2025-08-08T06:22:08.761632,,,,,,,,
user_00262,search,,,,,2025-08-18T04:25:43.053652,english conversation,"{""subject"": ""Art"", ""level"": ""Beginner"", ""language"": ""en"", ""priceRange"": ""20-50""}",101.0,,,,,
user_00196,view,pkg_0193,13.3,0.0,,2025-07-19T16:03:25.343902,,,,,,,,
user_00679,message,,,,,2025-06-03T11:07:06.282150,,,,,,educ_0058,2.0,2025-06-03T11:07:06.282150
user_00096,view,pkg_0381,42.8,0.0,,2025-10-24T18:22:32.373276,,,,,,,,
user_00585,view,pkg_0290,29.4,0.0,,2025-06-09T05:33:11.249868,,,,,,,,
user_00453,search,,,,,2025-09-09T06:03:05.983791,math tutoring,"{""subject"": ""Physics"", ""level"": ""Intermediate"", ""language"": ""en"", ""priceRange"": ""50-100""}",75.0,,,,,
user_00878,click,pkg_0164,51.6,0.0,,2025-10-30T17:24:37.425299,,,,,,,,
user_00415,view,pkg_0393,7.6,0.0,,2025-11-05T08:05:52.738546,,,,,,,,
user_00477,view,pkg_0314,10.0,0.0,,2025-05-27T12:25:13.381057,,,,,,,,
user_00136,message,,,,,2025-06-09T02:57:23.490598,,,,,,educ_0018,5.0,2025-06-09T02:57:23.490598
user_00892,search,,,,,2025-07-07T09:21:19.237031,design portfolio,"{""subject"": ""Physics"", ""level"": ""Beginner"", ""language"": ""en"", ""priceRange"": ""20-50""}",48.0,,,,,
user_00320,click,pkg_0326,31.2,0.0,,2025-07-03T14:58:18.446234,,,,,,,,
user_00739,view,pkg_0044,24.9,0.0,,2025-06-12T08:01:23.887367,,,,,,,,
user_00758,click,pkg_0481,15.9,0.0,,2025-10-13T17:20:16.317482,,,,,,,,
user_00854,click,pkg_0127,50.5,0.0,,2025-09-23T15:13:55.732973,,,,,,,,
user_00890,view,pkg_0455,18.2,0.0,,2025-06-21T22:39:40.536054,,,,,,,,
user_00923,view,pkg_0253,49.6,0.0,,2025-09-01T15:34:58.140451,,,,,,,,
user_00652,booking,pkg_0035,10.1,1.0,60.0,2025-06-29T05:10:45.033058,,,,,,,,
user_00762,view,pkg_0410,16.7,0.0,,2025-06-25T14:47:57.297475,,,,,,,,
user_00682,view,pkg_0049,43.1,0.0,,2025-10-28T10:56:46.478932,,,,,,,,
user_00883,message,,,,,2025-06-28T16:37:08.656525,,,,,,educ_0069,1.0,2025-06-28T16:37:08.656525
user_00266,view,pkg_0472,57.6,0.0,,2025-11-01T03:55:04.147390,,,,,,,,
user_00936,view,pkg_0335,49.6,0.0,,2025-06-27T08:42:35.197815,,,,,,,,
user_00301,view,pkg_0379,38.5,0.0,,2025-11-06T15:00:41.497917,,,,,,,,
user_00179,search,,,,,2025-08-19T04:13:21.767909,math tutoring,"{""subject"": ""Programming"", ""level"": ""Advanced"", ""language"": ""en"", ""priceRange"": ""50-100""}",187.0,,,,,
user_00754,search,,,,,2025-09-01T06:41:13.935539,physics lessons,"{""subject"": ""Chemistry"", ""level"": ""Beginner"", ""language"": ""si"", ""priceRange"": ""100+""}",149.0,,,,,
user_00251,view,pkg_0263,25.6,0.0,,2025-10-06T01:57:27.005584,,,,,,,,
user_00325,start_booking,pkg_0218,31.3,0.0,120.0,2025-07-05T03:46:32.284734,,,,,,,,
user_00293,search,,,,,2025-07-17T16:42:02.874825,physics lessons,"{""subject"": ""Physics"", ""level"": ""Intermediate"", ""language"": ""ta"", ""priceRange"": ""50-100""}",81.0,,,,,
user_00420,view,pkg_0267,31.6,0.0,,2025-08-22T23:02:32.256061,,,,,,,,
user_00100,click,pkg_0003,26.8,0.0,,2025-06-12T04:08:33.659058,,,,,,,,
user_00304,search,,,,,2025-08-10T12:03:26.622698,design portfolio,"{""subject"": ""History"", ""level"": ""Beginner"", ""language"": ""de"", ""priceRange"": ""20-50""}",175.0,,,,,
user_00932,click,pkg_0188,29.1,0.0,,2025-10-11T02:54:41.526449,,,,,,,,
user_00478,view,pkg_0240,34.2,0.0,,2025-11-12T18:44:01.443736,,,,,,,,
user_00514,view,pkg_0329,39.9,0.0,,2025-08-16T07:33:42.848717,,,,,,,,
user_00315,view,pkg_0400,18.4,0.0,,2025-07-28T02:29:23.258957,,,,,,,,
user_00214,click,pkg_0092,17.5,0.0,,2025-07-22T10:13:32.117525,,,,,,,,
user_00583,search,,,,,2025-06-04T10:15:22.004001,programming basics,"{""subject"": ""English"", ""level"": ""Advanced"", ""language"": ""si"", ""priceRange"": ""50-100""}",27.0,,,,,
user_00646,message,,,,,2025-09-27T13:41:48.803090,,,,,,educ_0040,1.0,2025-09-27T13:41:48.803090
user_00887,view,pkg_0053,7.4,0.0,,2025-06-11T07:29:38.796881,,,,,,,,
user_00554,message,,,,,2025-05-26T21:14:45.062575,,,,,,educ_0117,1.0,2025-05-26T21:14:45.062575
user_00398,view,pkg_0176,26.8,0.0,,2025-08-02T02:12:47.709002,,,,,,,,
user_00097,click,pkg_0155,42.1,0.0,,2025-10-29T08:12:14.556371,,,,,,,,
user_00133,message,,,,,2025-11-02T19:36:25.407112,,,,,,educ_0179,4.0,2025-11-02T19:36:25.407112
user_00549,view,pkg_0135,32.1,0.0,,2025-10-19T00:17:05.919645,,,,,,,,
user_00017,message,,,,,2025-07-11T04:04:56.783804,,,,,,educ_0112,2.0,2025-07-11T04:04:56.783804
user_00304,view,pkg_0205,54.0,0.0,,2025-09-15T06:30:38.662839,,,,,,,,
user_00583,view,pkg_0043,43.1,0.0,,2025-06-01T01:00:01.255764,,,,,,,,
user_00334,click,pkg_0179,11.9,0.0,,2025-08-18T14:12:45.433253,,,,,,,,
user_00636,view,pkg_0153,11.1,0.0,,2025-10-09T22:27:58.244994,,,,,,,,
user_00997,message,,,,,2025-10-22T18:28:00.900765,,,,,,educ_0193,6.0,2025-10-22T18:28:00.900765
user_00341,view,pkg_0399,53.6,0.0,,2025-07-15T08:35:02.156005,,,,,,,,
user_00913,view,pkg_0285,56.7,0.0,,2025-09-08T07:57:21.693734,,,,,,,,
user_00848,view,pkg_0102,22.5,0.0,,2025-10-25T06:20:36.280527,,,,,,,,
user_00983,view,pkg_0066,54.7,0.0,,2025-09-21T14:42:02.188152,,,,,,,,
user_00267,message,,,,,2025-11-09T04:47:07.595714,,,,,,educ_0144,4.0,2025-11-09T04:47:07.595714
user_00764,click,pkg_0174,28.5,0.0,,2025-08-29T19:58:22.415444,,,,,,,,
user_00424,search,,,,,2025-09-28T17:06:34.679775,programming basics,"{""subject"": ""Physics"", ""level"": ""Advanced"", ""language"": ""de"", ""priceRange"": ""50-100""}",102.0,,,,,
user_00384,message,,,,,2025-07-03T01:14:23.720008,,,,,,educ_0178,4.0,2025-07-03T01:14:23.720008
user_00614,search,,,,,2025-10-12T21:08:40.537251,math tutoring,"{""subject"": ""History"", ""level"": ""Intermediate"", ""language"": ""es"", ""priceRange"": ""100+""}",137.0,,,,,
user_00096,view,pkg_0012,12.2,0.0,,2025-09-05T13:17:01.398095,,,,,,,,
user_00041,view,pkg_0429,28.1,0.0,,2025-10-02T02:30:17.577108,,,,,,,,
user_00661,click,pkg_0033,38.6,0.0,,2025-06-03T12:03:12.528543,,,,,,,,
user_00545,view,pkg_0163,33.8,0.0,,2025-09-04T05:51:58.522805,,,,,,,,
user_00887,view,pkg_0183,11.9,0.0,,2025-05-30T13:06:09.771937,,,,,,,,
user_00055,view,pkg_0025,14.9,0.0,,2025-07-18T11:33:45.610796,,,,,,,,
user_00769,view,pkg_0046,50.7,0.0,,2025-07-07T20:54:54.303615,,,,,,,,
user_00677,click,pkg_0077,52.0,0.0,,2025-11-21T19:11:02.090284,,,,,,,,
user_00249,view,pkg_0387,30.4,0.0,,2025-08-24T16:24:22.042157,,,,,,,,
user_00898,view,pkg_0268,24.8,0.0,,2025-09-03T13:19:34.542466,,,,,,,,
user_00769,start_booking,pkg_0225,13.1,0.0,30.0,2025-08-28T15:21:33.258534,,,,,,,,
user_00387,view,pkg_0241,13.1,0.0,,2025-08-12T10:44:10.731641,,,,,,,,
user_00183,start_booking,pkg_0257,45.1,0.0,90.0,2025-07-21T09:05:20.387716,,,,,,,,
user_00519,message,,,,,2025-07-13T03:01:41.937274,,,,,,educ_0001,6.0,2025-07-13T03:01:41.937274
user_00611,view,pkg_0354,13.5,0.0,,2025-10-18T12:20:07.697796,,,,,,,,
user_00304,view,pkg_0321,25.0,0.0,,2025-09-12T13:09:22.276493,,,,,,,,
user_00072,view,pkg_0430,14.7,0.0,,2025-06-26T10:56:09.463273,,,,,,,,
user_00548,message,,,,,2025-06-20T09:15:09.397174,,,,,,educ_0141,3.0,2025-06-20T09:15:09.397174
user_00928,search,,,,,2025-08-12T03:39:40.810243,math tutoring,"{""subject"": ""English"", ""level"": ""Beginner"", ""language"": ""en"", ""priceRange"": ""50-100""}",58.0,,,,,
user_00163,search,,,,,2025-09-07T20:06:57.141694,english conversation,"{""subject"": ""Biology"", ""level"": ""Beginner"", ""language"": ""ta"", ""priceRange"": ""100+""}",196.0,,,,,
user_00815,view,pkg_0218,32.5,0.0,,2025-09-01T22:38:47.820737,,,,,,,,
user_00619,search,,,,,2025-07-16T19:57:02.025135,design portfolio,"{""subject"": ""Design"", ""level"": ""Advanced"", ""language"": ""de"", ""priceRange"": ""50-100""}",170.0,,,,,
user_00422,view,pkg_0336,25.0,0.0,,2025-11-07T07:29:14.269415,,,,,,,,
user_00751,view,pkg_0359,24.3,0.0,,2025-10-27T21:47:15.043686,,,,,,,,
user_00386,search,,,,,2025-10-16T21:03:47.912372,english conversation,"{""subject"": ""Art"", ""level"": ""Intermediate"", ""language"": ""es"", ""priceRange"": ""50-100""}",10.0,,,,,
user_00050,view,pkg_0324,8.1,0.0,,2025-10-29T03:24:35.008897,,,,,,,,
user_00757,click,pkg_0484,47.8,0.0,,2025-06-01T18:35:49.831507,,,,,,,,
user_00729,view,pkg_0431,20.2,0.0,,2025-07-21T06:44:09.190685,,,,,,,,
user_00410,search,,,,,2025-10-03T04:52:54.917401,design portfolio,"{""subject"": ""Biology"", ""level"": ""Intermediate"", ""language"": ""en"", ""priceRange"": ""50-100""}",141.0,,,,,
user_00403,view,pkg_0037,16.0,0.0,,2025-10-06T12:24:28.556775,,,,,,,,
user_00487,search,,,,,2025-08-28T03:53:54.256199,math tutoring,"{""subject"": ""Physics"", ""level"": ""Intermediate"", ""language"": ""en"", ""priceRange"": ""0-20""}",129.0,,,,,
user_00154,message,,,,,2025-09-17T08:09:36.164482,,,,,,educ_0054,4.0,2025-09-17T08:09:36.164482
user_00541,view,pkg_0460,28.1,0.0,,2025-10-01T09:56:25.254320,,,,,,,,
user_00854,message,,,,,2025-08-06T03:02:10.133216,,,,,,educ_0103,4.0,2025-08-06T03:02:10.133216
user_00817,view,pkg_0273,7.1,0.0,,2025-06-25T23:18:52.507762,,,,,,,,
user_00010,message,,,,,2025-06-07T03:56:03.333955,,,,,,educ_0042,1.0,2025-06-07T03:56:03.333955
user_00706,view,pkg_0406,26.1,0.0,,2025-06-06T13:07:39.705490,,,,,,,,
user_00549,view,pkg_0299,8.0,0.0,,2025-11-01T21:44:09.347284,,,,,,,,
user_00316,view,pkg_0115,43.7,0.0,,2025-06-22T13:56:21.350276,,,,,,,,
